指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2020,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI2019は636軒、GPCI2020は1332軒。増加理由は民泊登録によるものと思われる。⇒https://airstair.jp/hotels-com-minpaku/,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
千代田区,東神田３丁目,,"3-2-1-402 Higashikanda, Chiyoda-ku,Tokyo,Tokyo,101-0031",35.697274,139.780272,Nestle Tokyo Deluxe House,2.5,1,https://www.hotels.com/ho1568130816
千代田区,神田小川町３丁目,,"3-24-9 Kanda Ogawamachi,Tokyo,Tokyo-to,101-0052",35.69569,139.762804,Ochanomizu Hotel Shoryukan,3.5,42,https://www.hotels.com/ho424957
千代田区,神田佐久間町３丁目,,"3-37-42 Kandasakumacho,Tokyo,Tokyo,101-0025",35.698074,139.776977,Le Tour Hotel Akihabara-Ekimae,3,22,https://www.hotels.com/ho1215327936
千代田区,神田佐久間町３丁目,,"3-38, Kanda Sakuma-cho, Chiyoda-ku,Tokyo,Tokyo,101-0025",35.697556,139.777083,First Cabin Akihabara Showa-dori,2.5,149,https://www.hotels.com/ho652857536
千代田区,神田駿河台３丁目,,"3-4 Kanda-surugadai,Tokyo,Tokyo-to,101-0062",35.696617,139.765773,Hotel Ryumeikan Ochanomizu Honten,4,9,https://www.hotels.com/ho505968
千代田区,飯田橋３丁目,,"3-1-4 Iidabashi, Chiyoda-ku,Tokyo,Tokyo,102-0072",35.700294,139.748276,APA HOTEL IIDABASHI-EKIMINAMI,3,107,https://www.hotels.com/ho627076800
千代田区,飯田橋３丁目,,"3-4-6, Iidabashi,Tokyo,,102-0072",35.701001,139.747653,APA HOTEL IIDABASHI-EKIMAE,3,163,https://www.hotels.com/ho644032
千代田区,麹町３丁目,,"3-5-20, Koujimachi,Tokyo,Tokyo,102-0083",35.683066,139.738935,nine hours Hanzomon,2.5,180,https://www.hotels.com/ho1318828576
千代田区,神田佐久間町３丁目,,"3-9-1 Sakumacho, Kanda, Chiyoda-ku,Tokyo,Tokyo,101-0025",35.697534,139.777561,&AND HOSTEL AKIHABARA,2,42,https://www.hotels.com/ho683250624
千代田区,内神田３丁目,,"3-1-6 Uchikanda,Tokyo,Tokyo,101-0047",35.689215,139.769544,The OneFive Tokyo Kanda,2.5,50,https://www.hotels.com/ho1476220224
千代田区,岩本町３丁目,,"3-7-11 Iwamotocho, Chiyoda-ku,Tokyo,Tokyo,101-0032",35.696149,139.777903,bnb+ Costelun Akiba - Hostel Caters to Adult Female Only,2,24,https://www.hotels.com/ho651052800
千代田区,紀尾井町,赤坂,"4-1 Kioi-cho Chiyoda-ku,Tokyo,,102-8578",35.679719,139.735112,Hotel New Otani Tokyo The Main,4.5,563,https://www.hotels.com/ho112853
千代田区,紀尾井町,赤坂,"4-1 Kioi-Cho,Tokyo,Tokyo-to,102-8578",35.681822,139.732941,Hotel New Otani Tokyo EXECUTIVE HOUSE ZEN,5,87,https://www.hotels.com/ho545542
千代田区,外神田４丁目,,"4-12-5 Soto-Kanda,Tokyo,Tokyo-to,101-0021",35.702601,139.773152,Dormy Inn Akihabara Hot Spring,3,100,https://www.hotels.com/ho388395
千代田区,神田練塀町,,"44-4 Kanda Neribeicho,Tokyo,,101-0022",35.699985,139.774931,Akihabara BAY HOTEL - Caters to Women,2.5,130,https://www.hotels.com/ho598282
千代田区,外神田４丁目,,"4-4-6 Sotokanda, Chiyoda-ku,Tokyo,Tokyo,101-0021",35.701326,139.77221,GLANSIT AKIHABARA COMFORT CAPSULE HOTEL,2.5,120,https://www.hotels.com/ho647990528
千代田区,外神田４丁目,,"4-6-10 Sotokanda,Tokyo,Tokyo,101-0021",35.701994,139.77225,1/3rd Residence Apartments Hotel Akihabara,3,5,https://www.hotels.com/ho885414816
千代田区,紀尾井町,赤坂,"4-1 Kioi-Cho,Tokyo,Tokyo-to,102-8578",35.68195,139.733439,Hotel New Otani Tokyo Garden Tower,4.5,836,https://www.hotels.com/ho477780
千代田区,外神田５丁目,,"5-3-3 Sotokanda,Tokyo,Tokyo,101-0021",35.704819,139.772263,APA Hotel Ueno Hirokoji,2.5,215,https://www.hotels.com/ho1653617248
千代田区,神田錦町１丁目,,"5F, 1-14-13 Kanda Nishikicho,Tokyo,Tokyo,101-0054",35.693785,139.76462,"MANGA ART HOTEL, TOKYO - Hostel",2,35,https://www.hotels.com/ho1093747456
千代田区,外神田６丁目,,"6-16-8 Sotokanda,Tokyo,Tokyo,101-0021",35.704904,139.771839,Okachimachi Urban Hotel,2.5,74,https://www.hotels.com/ho1129885184
千代田区,外神田６丁目,,"6-3-3 Sotokanda,Tokyo,,1010021",35.70324,139.76918,Artist Hotel BnA STUDIO Akihabara,3,5,https://www.hotels.com/ho742229856
千代田区,外神田６丁目,,"6-7-5 Sotokanda, Chiyoda-ku,Tokyo,Tokyo,101-0021",35.704635,139.770241,Hiromas Hostel in Akihabara,2,51,https://www.hotels.com/ho683295424
千代田区,神田紺屋町,,"8-1 Kanda-Konyacho,Tokyo,Tokyo,101-0035",35.691531,139.774253,Sotetsu Fresa Inn Tokyo-Kanda,3,115,https://www.hotels.com/ho688929152
千代田区,神田錦町１丁目,,"1-14-13, Chiyoda-ku Kandanishikicho, Tokyo,101-0054",35.693792,139.764615,bnb+ Kanda - Hostel,1,20,https://www.hotels.com/ho975646656
千代田区,神田佐久間町４丁目,,"4-8 Sakuma-cho,Tokyo,Tokyo-to,101-0025",35.697559,139.77947,Akihabara Hotel 3000 - Hostel,2,10,https://www.hotels.com/ho507003
千代田区,神田練塀町,,"15-1, Kanda Neribeicho, Chiyoda City, Tokyo,101-0022",35.701157,139.77361,Under Railway Hotel Akihabara,2.5,29,https://www.hotels.com/ho1437622048
千代田区,神田須田町２丁目,,"2-9-1,KandaSudacho, Chiyoda City, Tokyo,101-0041",35.695834,139.77371,Sakura Cross Hotel Akihabara,2.5,8,https://www.hotels.com/ho1037620544
千代田区,外神田６丁目,,"6-10-3 Sotokanda, Chiyoda-ku,Tokyo,Tokyo,101-0021",35.704939,139.770968,colonhotel,0,9,https://www.hotels.com/ho1563906976
千代田区,神田富山町,,"Tosho Building, 28-4 Kanda Tomiyamacho,Tokyo,Tokyo,101-0043",35.693404,139.773468,Uhome Kanda Hotel,2.5,6,https://www.hotels.com/ho1044619744
中央区,日本橋馬喰町１丁目,,"〒103-0002 Tokyo, Chuo City, Nihonbashibakurocho, 1-9-8 川上ﾋﾞﾙ",35.69432,139.78282,LY INN Tokyo Nihonbashi,3,1,https://www.hotels.com/ho1274817024
中央区,日本橋小網町,,"10-7 Nihonbashi Koamicho,Tokyo,Tokyo,103-0016",35.682452,139.780864,HOTEL LiVEMAX Nihonbashi Koamicho,2.5,95,https://www.hotels.com/ho1329403872
中央区,日本橋小伝馬町,,"1-1 Nihonbashiodenmacho, Chuo,Tokyo,Tokyo,103-0011",35.688729,139.777923,BnA_WALL,2.5,26,https://www.hotels.com/ho1412393536
中央区,日本橋堀留町１丁目,,"1-10-10 Nihonbashi Horidome-cho,Tokyo,Tokyo-to,103-0012",35.688947,139.779702,Hotel Horidome Villa,2.5,92,https://www.hotels.com/ho345257
中央区,日本橋馬喰町１丁目,,"1-10-11 Nihombashi Bakurocho,Tokyo,Tokyo-to,103-0002",35.693981,139.783189,Comfort Hotel Tokyo Higashi Nihombashi,3,259,https://www.hotels.com/ho267536
中央区,日本橋室町１丁目,日八京,"1-10-11 Nihonbashimuromachi, Chuo City, Tokyo 103-0022",35.685259,139.77538,Spacious Apartment Sunshine City,3,1,https://www.hotels.com/ho1579122304
中央区,銀座１丁目,,"1-10-18 Ginza, Chuo-ku,Tokyo,Tokyo-to,104-0061",35.673969,139.769221,Hotel Monterey La Soeur Ginza,3.5,141,https://www.hotels.com/ho254541
中央区,日本橋蛎殻町１丁目,,"1-10-2, Nihombashi Kakigara-cho chuo-ku,Tokyo,Tokyo,103-0014",35.683288,139.781021,Toyoko Inn Tokyo Nihombashi Ningyocho,3,142,https://www.hotels.com/ho672903
中央区,日本橋蛎殻町１丁目,,"1-1-1 Nihonbashi kakigaracho , Chuo-ku,Tokyo,Tokyo (prefecture),103-0014",35.680729,139.783509,Selmeas inn Nihonbashi,0,1,https://www.hotels.com/ho1168418336
中央区,日本橋小舟町,,"11-12, Nihombashi kobuna-cho Chuo-ku,Tokyo,Tokyo,103-0024",35.687111,139.778723,Toyoko Inn Tokyo Nihombashi Mitsukoshi Mae A4,3,83,https://www.hotels.com/ho672967
中央区,日本橋富沢町,,"11-19 Tomizawa-cho Nihonbashi,Tokyo,,0006",35.68989,139.781478,AI HOTEL Nihonbashi,3,99,https://www.hotels.com/ho581114
中央区,湊１丁目,,"1-12-10, Minato, Chuo-ku,Tokyo,Tokyo,104-0043",35.6719,139.78058,MAYU TOKYO WOMAN - Caters to Women,2.5,120,https://www.hotels.com/ho719846176
中央区,新富１丁目,,"1-12-11 Shintomi, Chuo-ku,Tokyo,Tokyo,104-0041",35.673215,139.774401,APA Hotel Shintomicho-Ekikita,3,98,https://www.hotels.com/ho622640
中央区,銀座１丁目,,"1-13-15, Chuo-ku Ginza Tokyo,140-0061",35.673249,139.768895,Daiwa Roynet Hotel Ginza,3.5,270,https://www.hotels.com/ho536953
中央区,八丁堀１丁目,,"1-13-7 Hacchobori,Tokyo,Tokyo-to,104-0032",35.676559,139.778498,Hotel Sardonyx Tokyo,3,135,https://www.hotels.com/ho338449
中央区,日本橋浜町１丁目,,"1-1-4, Nihombashi hama-cho Chuo-ku,Tokyo,Tokyo,103-0007",35.689203,139.785479,Toyoko Inn Tokyo Nihombashi Hamacho Meijiza Mae,3,85,https://www.hotels.com/ho672892
中央区,新富１丁目,,"1-14-10 Shintomi,Tokyo,Tokyo,104-0041",35.67315,139.77506,DJ Hostel Ginza,1,24,https://www.hotels.com/ho942297344
中央区,新川一丁目,,"1-14-13 Shinkawa,Tokyo,Tokyo,104-0033",35.676666,139.782668,Sakura Cross Hotel Tokyo Kayabacho,2.5,4,https://www.hotels.com/ho1181437056
中央区,新富１丁目,,"1-14-5, Shintomi, Chuo City, Tokyo,104-0041",35.673254,139.775586,Section L Ginza East ,3,28,https://www.hotels.com/ho1822761792
中央区,新富１丁目,,"1-14-7, Shintomi, Chuo-ku,Tokyo,Tokyo-to,104-0041",35.673028,139.775421,APA Hotel <Hatchobori Eki Minami>,3,135,https://www.hotels.com/ho367496
中央区,日本橋富沢町,,"11-5, Tomizawa-cho, Nihombashi, Chuo-ku,Tokyo,Tokyo,103-0006",35.689903,139.781503,Toyoko Inn Tokyo Nihombashi Zeimusho Mae,3,118,https://www.hotels.com/ho672974
中央区,新富１丁目,,"1-15-10, Shintomi,Tokyo,Tokyo,104-0041",35.672318,139.775119,α One More Heart Hotel,2.5,36,https://www.hotels.com/ho1255220064
中央区,銀座１丁目,,"1-15-11 Ginza,Tokyo,Tokyo,104-0061",35.673545,139.769824,Hotel Sunroute Ginza,3.5,165,https://www.hotels.com/ho1503936384
中央区,日本橋蛎殻町１丁目,,"1-15-4 Nihonbashi Kakigaracho Chuo-ku,Tokyo,Tokyo-to,103-0014",35.6832,139.782432,Sotetsu Fresa Inn Nihombashi-Ningyocho,3,128,https://www.hotels.com/ho421315
中央区,日本橋箱崎町,,"1-16, Nihonbashihakozaki-cho,Tokyo,Tokyo-to,103-0015",35.678129,139.786039,Oak Hostel Cabin,1,86,https://www.hotels.com/ho490263
中央区,新富１丁目,,"1-17-8, Shintomi, Chuo-ku,Tokyo,Tokyo,104-0041",35.671799,139.775146,APA Hotel Hatchobori Shintomicho,3,141,https://www.hotels.com/ho725188832
中央区,日本橋人形町１丁目,,"1-19-9 Nihonbashiningyocho,Tokyo,Tokyo,103-0013",35.685846,139.782276,Hotel LiVEMAX Nihonbashi-Ningyocho,2.5,42,https://www.hotels.com/ho1288258144
中央区,日本橋蛎殻町１丁目,,"1-2-10, Nihonbashikakigaracho,Tokyo,Tokyo,103-0014",35.680862,139.783261,Kakigara Hotel,2.5,6,https://www.hotels.com/ho698916064
中央区,新富１丁目,,"1-2-13 Shintomi,Tokyo,Tokyo,104 0041",35.673491,139.773906,HIYORI HOTEL TOKYO GINZA EAST,3,135,https://www.hotels.com/ho1268194752
中央区,新川一丁目,,"1-2-5 Shinkawa,Tokyo,Tokyo-to,104-0033",35.67886,139.78293,Pearl Hotel Kayabachou,2.5,268,https://www.hotels.com/ho236370
中央区,八重洲１丁目,日八京,"1-2-6 Yaesu,Tokyo,Tokyo-to,103-0028",35.683972,139.772177,Pearl Hotel Yaesu,3,45,https://www.hotels.com/ho407088
中央区,日本橋茅場町１丁目,,"1-3-10 Kayabacho Nihombashi Chuo-ku,Tokyo,Tokyo-to,103-0025",35.680706,139.779893,Sotetsu Fresa Inn Nihombashi-Kayabacho,3,196,https://www.hotels.com/ho422808
中央区,八重洲１丁目,日八京,"1-3-22 Yaesu,Tokyo,Tokyo,103-0028",35.683137,139.770864,Hotel Ryumeikan Tokyo,3.5,135,https://www.hotels.com/ho327824
中央区,新富１丁目,,"1-3-3 Shintomi, Chuo City, Tokyo 104-0041",35.673431,139.773536,HIZ Hotel Ginza 901 Tworoom Onefamily Family Roo / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1408625760
中央区,日本橋蛎殻町１丁目,,"1-34-5 Nihonbashikakigaracho, Chuo-ku,Tokyo,Tokyo,103-0014",35.681595,139.785021,GATE STAY SUITENGUMAE,0,26,https://www.hotels.com/ho1485279168
中央区,日本橋茅場町１丁目,,"1-3-5 Nihonbashi Kayabacho,Tokyo,Tokyo,103-0025",35.68079,139.780316,Keio Presso Inn Nihonbashi Kayabacho,3,236,https://www.hotels.com/ho1354829920
中央区,京橋１丁目,日八京,"1-3-6 Kyobashi,Tokyo,,104-0031",35.678288,139.770967,Mitsui Garden Hotel Kyobashi,3.5,233,https://www.hotels.com/ho593012
中央区,新富１丁目,,"1-4, Shintomi,Tokyo,Tokyo,104-0041",35.673043,139.772641,MIMARU TOKYO GINZA EAST,2.5,37,https://www.hotels.com/ho1189978496
中央区,京橋１丁目,日八京,"1-4-1 Kyobashi,Tokyo,Tokyo,104-0031",35.678963,139.769878,Keio Presso Inn Tokyo Station Yaesu,3,248,https://www.hotels.com/ho608389472
中央区,日本橋小舟町,,"14-13, Nihonbashi kobunacho,Tokyo,Tokyo,103-0024",35.687598,139.778811,Super Hotel Tokyo Nihonbashi Mitsukoshimae,3,83,https://www.hotels.com/ho1168493696
中央区,日本橋本町１丁目,日八京,"1-4-14 Nihonbashi Honcho,Tokyo,Tokyo-to,103-0023",35.686063,139.77618,Smile Hotel Nihombashi-Mitsukoshimae,3,164,https://www.hotels.com/ho385524
中央区,日本橋大伝馬町,,"14-16, Nihombashi Odemma-cho Chuo-ku,Tokyo,Tokyo,103-0011",35.691162,139.781057,Toyoko Inn Tokyo Nihombashi,3,229,https://www.hotels.com/ho672885
中央区,日本橋小伝馬町,,"14-20, Nihonbashiodenmacho,Tokyo,Tokyo-to,103-0011",35.690956,139.780721,APA Hotel Kodemmacho-Ekimae,3,172,https://www.hotels.com/ho400934
中央区,東日本橋１丁目,,"1-4-9 Higashi Nihonbashi,Tokyo,Tokyo,103-0004",35.690816,139.78624,The Micro Museum Hostel Nihonbashi,1,23,https://www.hotels.com/ho1264081376
中央区,築地１丁目,,"1-5-1 Tsukiji, Chuo-ku,Tokyo,Tokyo,104-0045",35.670314,139.771778,Bed & Breakfast RENGA – Hostel,2,25,https://www.hotels.com/ho639597792
中央区,新富１丁目,,"1-5-10 Shintomi, Chuo,Tokyo,,104-0001",35.672214,139.772868,Imano Tokyo Ginza Hostel,2,84,https://www.hotels.com/ho612111104
中央区,日本橋兜町,,"15-13 Nihonbashi Kabuto-cho,Tokyo,Tokyo,103-0026",35.679423,139.776136,Center Hotel Tokyo,3,107,https://www.hotels.com/ho702337
中央区,八重洲１丁目,日八京,"1-5-14 Yaesu, Chuo-ku,Tokyo,Tokyo-to,103-0028",35.681492,139.771403,Yaesu Terminal Hotel,3,117,https://www.hotels.com/ho325743
中央区,日本橋小舟町,,"15-18 Kofunemachi Nihonbashi,Tokyo,Tokyo-to,103-0024",35.685201,139.779614,Nishitetsu Inn Nihonbashi,3,263,https://www.hotels.com/ho391046
中央区,日本橋大伝馬町,,"15-2 NIHOMBASHI-ODEMNACHO,Tokyo,TOKYO,1030011",35.69153,139.78138,CITAN - Hostel,2,44,https://www.hotels.com/ho726732928
中央区,八重洲１丁目,日八京,"1-5-3 Yaesu,Tokyo,Tokyo,103-0028",35.682116,139.771194,karaksa hotel TOKYO STATION,3,151,https://www.hotels.com/ho921256736
中央区,日本橋馬喰町１丁目,,"1-5-6, Nihonbashi Bakurocho,Tokyo,,103-0002",35.692553,139.781524,Steps Guesthouse - Hostel,2,60,https://www.hotels.com/ho639825
中央区,日本橋人形町１丁目,,"1-5-8 Ningyocho Nihonbashi,Tokyo,Tokyo,103-0013",35.685615,139.78198,hotel zen tokyo,2.5,78,https://www.hotels.com/ho1043211136
中央区,日本橋小網町,,"16-12 Nihonbashikoami-cho,Tokyo,Tokyo,103-0016",35.685219,139.780047,VIA INN Nihonbashi Ningyocho,3,240,https://www.hotels.com/ho1182701376
中央区,八重洲１丁目,日八京,"1-6-2 Yaesu,Tokyo,Tokyo-to,103-0028",35.681538,139.77034,JapanHotelTest,0,12,https://www.hotels.com/ho1437621984
中央区,日本橋馬喰町,,"1-6-6 Nihonbashi Bakucho Chuo-ku,Tokyo,Tokyo,103-0002",35.693149,139.782344,APA Hotel Nihombashi Bakurocho-Ekimae,3,193,https://www.hotels.com/ho939955168
中央区,新富１丁目,,"1-7-12 Shintomi,Tokyo,Tokyo,104-0041",35.672318,139.773515,HOTEL LiVEMAX TOKYOSHINTOMICHO,2.5,66,https://www.hotels.com/ho1123987136
中央区,日本橋馬喰町１丁目,,"1-7-20, Bakurocho, Nihonbashi, Chuo-ku,Tokyo,,103-0002",35.693042,139.781904,HOTEL LiVEMAX Tokyo Bakurocho,2.5,65,https://www.hotels.com/ho672355
中央区,湊１丁目,,"1-7-6 Minato, Chuo-ku, Tokyo,104-0045",35.672917,139.780114,Tokyo Sakurako Hatchobori,3,8,https://www.hotels.com/ho1258296032
中央区,日本橋本町１丁目,日八京,"1-7-6 Nihonbashi Honcho,Tokyo,Tokyo-to,103-0023",35.686104,139.777314,Hotel Villa Fontaine Tokyo-Nihombashi Mitsukoshimae,3,154,https://www.hotels.com/ho328215
中央区,日本橋箱崎町,,"17-6, Hakozakicho, Nihonbashi,Tokyo,Tokyo,103-0015",35.680703,139.785277,MIMARU TOKYO NIHOMBASHI SUITENGUMAE,2.5,32,https://www.hotels.com/ho719667424
中央区,日本橋室町１丁目,日八京,"1-8-2 Nihonbashimuromachi, Chuo City, Tokyo 103-0022",35.684408,139.774969,Tenmatsu Building,3,1,https://www.hotels.com/ho1715587168
中央区,新川１丁目,,"1-8-2 Shinkawa Chuo-ku,Tokyo,Tokyo-to,104-0033",35.67847,139.782782,Hotel Villa Fontaine Tokyo-Kayabacho,3,294,https://www.hotels.com/ho328481
中央区,日本橋兜町,,"18-3 Kabuto-cho, Nihonbashi Chuo-ku,Tokyo,,103-0026",35.679038,139.775878,Belken Hotel Tokyo,2.5,99,https://www.hotels.com/ho622321792
中央区,入船１丁目,,"1-9-10 Irifune, Chuo-ku,Tokyo,Tokyo,104-0042",35.67232,139.777614,GATE STAY HATCHOBORI,3,16,https://www.hotels.com/ho1485303904
中央区,築地１丁目,,"1-9-4 Tsukiji,Tokyo,Tokyo,104-0045",35.669231,139.771668,TSUKI,3.5,31,https://www.hotels.com/ho1059096480
中央区,銀座１丁目,,"1-9-5 Ginza, Chuo-ku,Tokyo,Tokyo-to,104-0061",35.674112,139.769314,HOTEL UNIZO Tokyo Ginza-itchome,3.5,305,https://www.hotels.com/ho544715
中央区,日本橋箱崎町,,"20-10 Nihombashi Hakozaki-cho, Chuo-ku,Tokyo,Tokyo-to,103-0015",35.680508,139.786122,Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki,3,163,https://www.hotels.com/ho328305
中央区,日本橋箱崎町,,"20-12, Nihonbashi Hakozakicho,Tokyo,,103-0015",35.680289,139.786374,HOTEL AXAS NIHONBASHI,3.5,19,https://www.hotels.com/ho650262
中央区,日本橋富沢町,,"2-10 Tomizawacho, Nihonbashi, Chuo-ku,Tokyo,Tokyo (prefecture),103-0006",35.688113,139.784076,APA Hotel Ningyocho Ekihigashi All Rooms Non-smoking,1,1,https://www.hotels.com/ho1551877024
中央区,銀座２丁目,,"2-10-2 Ginza, Chuo-Ku,Tokyo,Tokyo-to,104-0061",35.672854,139.769116,Hotel Monterey Ginza,3.5,224,https://www.hotels.com/ho226219
中央区,入船２丁目,,"2-10-6 Irifune, Chuo City, Tokyo 104-0042",35.671272,139.777651,Hotel Vintage Junior Suite / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1466290656
中央区,入船２丁目,,"2-10-7 Irifune,Tokyo,Tokyo,104-0042",35.671142,139.777587,Hotel Vintage,3,9,https://www.hotels.com/ho721597344
中央区,日本橋室町２丁目,日八京,"2-1-1 Nihonbashi Muromachi,Tokyo,Tokyo-to,103-8328",35.68742,139.773037,Mandarin Oriental Tokyo,5,179,https://www.hotels.com/ho234710
中央区,日本橋蛎殻町２丁目,,"2-1-1 Nihonbashi-Kakigara-cho,Tokyo,Tokyo-to,103-8520",35.68207,139.78608,Royal Park Hotel Tokyo Nihonbashi,4,419,https://www.hotels.com/ho129082
中央区,日本橋富沢町,,"2-11, Nihonbashi Tomizawa-cho,Tokyo,Tokyo,103-0006",35.68876,139.781643,APA HOTEL < Ningyocho Ekihigashi >,2.5,119,https://www.hotels.com/ho1440326912
中央区,京橋２丁目,日八京,"2-11-1 Kyobashi,Tokyo,Tokyo-to,104-0031",35.676526,139.771728,Sotetsu Fresa Inn Tokyo Kyobashi,3,160,https://www.hotels.com/ho395683
中央区,築地２丁目,,"2-11-10 Tsukiji, Chuo-ku,Tokyo,,104-0045",35.668464,139.772439,First Cabin Tsukiji,2,160,https://www.hotels.com/ho537102
中央区,銀座２丁目,,"2-11-6 Ginza,Tokyo,Tokyo,104-0061",35.672202,139.76927,the square hotel GINZA,3.5,182,https://www.hotels.com/ho882905536
中央区,築地２丁目,,"2-12-1 Tsukiji,Tokyo,Tokyo-to,1040045",35.668548,139.771427,HOTEL LiVEMAX HIGASHI-GINZA,3,58,https://www.hotels.com/ho561331
中央区,銀座２丁目,,"2-12-4, Ginza, Chuo City, Tokyo,104-0061",35.672042,139.769999,Lang Hotel,3,12,https://www.hotels.com/ho1702863072
中央区,京橋２丁目,日八京,"2-1-3 Kyobashi, Chuho-ku,Tokyo,Tokyo,104-0031",35.677711,139.769663,Courtyard by Marriott Tokyo Station,4,150,https://www.hotels.com/ho451662
中央区,八丁堀２丁目,,"2-13-1 Hacchobori,Tokyo,Tokyo,104-0032",35.677175,139.776012,Hotel Yae no Midori Tokyo,3.5,218,https://www.hotels.com/ho1334235456
中央区,日本橋茅場町２丁目,,"2-13-5 Nihombashi-Kayabacho,Tokyo,Tokyo-to,103-0025",35.67911,139.779738,Smile Hotel Tokyo Nihonbashi,3,171,https://www.hotels.com/ho365075
中央区,築地２丁目,,"2-1-4 Tsukiji, Chuo-ku,Tokyo,Tokyo-to,104-0045",35.670337,139.773588,Ginza Capital Hotel Main,3,250,https://www.hotels.com/ho327492
中央区,築地２丁目,,"2-15-13 Tsukiji,Tokyo,Tokyo,104-0045",35.666924,139.770211,Via Inn Higashi Ginza,3,297,https://www.hotels.com/ho609298272
中央区,築地２丁目,,"2-15-15 Tsukiji, Chuo-ku,Tokyo,,1040045",35.667385,139.77039,KEIKYU EX INN Higashiginza,3,198,https://www.hotels.com/ho687231
中央区,東日本橋２丁目,,"2-15-6 Higashi-Nihonbashi,Tokyo,Tokyo-to,103-0004",35.693941,139.785233,R&B Hotel Higashi Nihonbashi,2.5,203,https://www.hotels.com/ho380239
中央区,日本橋蛎殻町２丁目,,"2-16-9, Nihonbashikakigaracho, Chuo-ku,Tokyo,Tokyo,103-0014",35.683854,139.787511,City Pension Zem,3,27,https://www.hotels.com/ho646411200
中央区,新川２丁目,,"2-20-4 Shinkawa,Tokyo,Tokyo-to,104-0033",35.67452,139.780917,Dormy Inn Tokyo-Hatchobori Natural Hot Spring,3,143,https://www.hotels.com/ho388399
中央区,日本橋馬喰町２丁目,,"2-2-1 Bakurochou, Nihonbashi,Tokyo,Tokyo,103-0002",35.695083,139.783346,DDD HOTEL,3,122,https://www.hotels.com/ho1067653984
中央区,築地２丁目,,"2-2-1 Tsukiji,Tokyo,Tokyo,104-0045",35.66996,139.774034,Henn na Hotel Tokyo Ginza,3,98,https://www.hotels.com/ho621277888
中央区,新富２丁目,,"2-2-2, Shintomi,Tokyo,Tokyo,104-0041",35.672232,139.773018,Hotel Seven Seas GINZA,3,41,https://www.hotels.com/ho633919456
中央区,有楽町２丁目,大丸有,"2-2-3 Yurakucho,Tokyo,Tokyo,1000006",35.672775,139.761461,THE GATE HOTEL TOKYO by HULIC,3.5,164,https://www.hotels.com/ho940516352
中央区,日本橋堀留町２丁目,,"2-2-4 Nihonbashihoridomecho, Chuo City, Tokyo 103-0012",35.688342,139.781157,"Tokyo Station, Ginza, Nihombashi, Akihabara Area # 5F",0,1,https://www.hotels.com/ho1214817920
中央区,日本橋馬喰町２丁目,,"2-2-4,Bakuro-cho Nihombashi Chuo-ku,Tokyo,Tokyo,103-0002",35.69517,139.783151,Toyoko Inn Tokyo Kanda Akihabara,3,215,https://www.hotels.com/ho672939
中央区,東日本橋２丁目,,"2-24-9 Higashi-Nihonbashi,Tokyo,Tokyo,1030004",35.693867,139.782502,Planetyze Hostel,2,34,https://www.hotels.com/ho1722195104
中央区,東日本橋２丁目,,"2-25-4 Higashi-Nihonbashi, Chuo-ku,Tokyo,,103-0004",35.694286,139.787192,Guest House TRACE Higashi-nihonbashi Riverside - Hostel,1,86,https://www.hotels.com/ho622756608
中央区,八重洲２丁目,日八京,"2-2-7 Yaesu,Tokyo,Tokyo,104-0028",35.679297,139.769959,Super Hotel Premier Tokyo-eki Yaesu Chuo-guchi,3,325,https://www.hotels.com/ho1168399296
中央区,日本橋小伝馬町,,"2-3, Nihonbashikodenmacho,Tokyo,,103-0001",35.690281,139.778024,Dormy Inn Premium Tokyo Kodenmacho Hot Spring,3,134,https://www.hotels.com/ho621547
中央区,日本橋浜町２丁目,,"2-30-4 Hamacho, Nihonbashi,Tokyo,Tokyo,103-0007",35.687003,139.787215,Hotel Trusty Premier Nihonbashi Hamacho,3.5,223,https://www.hotels.com/ho1083250720
中央区,日本橋人形町２丁目,,"2-31-3, Nihonbashi Ningyocho, Chuo City, Tokyo,103-0013",35.68635,139.784968,ITO RYOKAN,2,6,https://www.hotels.com/ho738360896
中央区,日本橋人形町２丁目,,"2-3-7 Nihonbashiningyocho, Chuo City, Tokyo 103-0013",35.684975,139.783943,Condominium KEYAKI-AN Tokyo Nihonbashi,3.5,1,https://www.hotels.com/ho801969728
中央区,新富２丁目,,"2-4-13, Shintomi,Tokyo,Tokyo,104-0041",35.671503,139.773161,Amanek Ginza East,3,35,https://www.hotels.com/ho595969
中央区,日本橋馬喰町２丁目,,"2-4-5 Nihonbashibakurocho, Chuo City, Tokyo 103-0002",35.695885,139.781883,Art Pop Entertainment House in ASAKUSA,0,1,https://www.hotels.com/ho1570638976
中央区,日本橋本町２丁目,日八京,"2-4-7 Nihonbashihoncho, Chuo-ku,Tokyo,,103-0023",35.687475,139.775731,Nihombashi Muromachi BAY HOTEL,1.5,236,https://www.hotels.com/ho577854
