港区,高輪３丁目,-,東京都港区高輪3丁目23-17 品川センタービルディング4Ｆ,35.630568,139.736988,シナガワサーフィス
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-28-10 三慶ビル４F,35.712126,139.7048085,CASE Shinjuku
港区,港南２丁目,-,東京都港区港南2-15-1 品川インターシティA棟28階,35.627562,139.741965,サーブコープ品川インターシティA棟 コワーキングスペース
港区,港南２丁目,-,東京都港区港南2-16-2 太陽生命品川ビル28F,35.627211,139.7405565,Business-Airport Shinagawa
港区,港南１丁目,-,東京都港区港南1-8-15Wビル2階,35.630325,139.744188,リブポート品川
千代田区,五番町,-,東京都千代田区五番町12-6 五番町マンションB1F,35.689212,139.7343195,WAVE市ヶ谷
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1 城山トラストタワー 27階,35.66475,139.7431125,サーブコープ城山トラストタワーコワーキングスペース
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4-3-1 城山トラストタワー4F,35.66475,139.7431125,dock-Toranomon
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4丁目3-1 21F,35.66475,139.7431125,WeWork城山トラストタワー
港区,元麻布３丁目,-,東京都港区元麻布3-1-6,35.658126,139.728465,BLINK SMART WORKSPACE
港区,元赤坂１丁目,赤坂,東京都港区元赤坂1-5-11 元赤坂マンション601,35.67735,139.7332935,コワーキングスポット赤坂
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3-5-7 デジタルゲートビル 2F,35.646237,139.703769,Open Network Space DAIKANYAMA
渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-8-8 リアルミホビル3F,35.646003,139.708773,SHARE BA UNION
渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4-20-3 恵比寿ガーデンプレイスタワー18階,35.642097,139.713462,サーブコープ恵比寿ガーデンプレイスタワーコワーキングスペース
渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿,35.6444295,139.7182563,会員制隠れ家サロン 恵比寿・フランボヤージュ
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-16-29 デリス第２ビル4F,35.647938,139.7130885,FLOWER GARDEN 恵比寿コワーキングスペース
千代田区,九段南２丁目,-,東京都千代田区九段南2-4-11,35.693397,139.7442465,HIVE TOKYO
千代田区,九段南１丁目,-,東京都千代田区九段南1-5-6 りそな九段ビル5F KSフロア,35.695071,139.7517885,Knowledge Society
千代田区,九段南１丁目,-,"東京都千代田区三崎町2-12-9 B1F,2F-5F",35.69393006,139.7537114,東京レンタル自習室 水道橋店
中央区,銀座７丁目,-,東京都中央区銀座7丁目13番5号 ＮＲＥＧ銀座ビル1階,35.667972,139.7646495,アントレサロン
中央区,銀座６丁目,-,東京都中央区銀座6-10-1 ギンザシックス 13 階,35.669736,139.763943,WeWorkギンザシックス
中央区,銀座６丁目,-,東京都中央区銀座6-4-8 曽根ビルB1F,35.671059,139.7613465,コワーク大内
中央区,銀座５丁目,-,東京都中央区銀座5-6-12 みゆきビル（受付7F）,35.670897,139.7635065,bizcube
中央区,銀座４丁目,-,東京都中央区銀座4丁目10-10 銀座山王ビル 8F,35.670006,139.7670345,リロワークス東銀座
中央区,銀座３丁目,-,東京都中央区銀座3-11-3,35.671194,139.769172,LEAGUE
中央区,銀座１丁目,-,東京都中央区銀座1-15-4 銀座一丁目ビル7F,35.673822,139.770441,fabbit銀座
中央区,銀座１丁目,-,東京都中央区銀座1丁目14番11号 銀松ビル4F,35.672985,139.7694105,BELL&Co.銀座
中央区,京橋３丁目,日八京,東京都中央区京橋3-1-1 東京スクエアガーデン 14階,35.676072,139.7687625,WeWork東京スクエアガーデン
中央区,京橋２丁目,日八京,東京都中央区京橋二丁目2番1号 京橋エドグラン サウス3F,35.677341,139.769505,SENQ京橋
中央区,京橋１丁目,日八京,東京都中央区京橋1-1-5 京橋セントラルビル2階,35.679204,139.7709045,fabbit京橋
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町,35.679582,139.736898,Yahoo! JAPANのコワーキングスペース LODGE
千代田区,岩本町３丁目,-,東京都千代田区岩本町3-6-5 木所ビル 3階,35.696142,139.777992,GARAGE AKIHABARA
千代田区,岩本町３丁目,-,東京都千代田区岩本町3-8-9,35.696322,139.7773035,BIZcomfort秋葉原岩本町
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-2-2 丸の内二重橋ビル 2階・3階,35.678223,139.7611665,サーブコープ丸の内二重橋ビルコワーキングスペース
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-2-1 岸本ビルヂング6Ｆ,35.680122,139.7619945,Business-Airport Marunouchi
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-3-2 郵船ビルディング1階,35.681499,139.762719,サーブコープ丸の内郵船ビルディング コワーキングスペース
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-1-3 日本生命丸の内ガーデンタワー3F,35.684469,139.7622555,Business-Airport Tokyo
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-6-5 丸の内北口ビルディング9階,35.683965,139.76694,WeWork丸の内北口
千代田区,外神田６丁目,-,東京都千代田区外神田6-14-1 日興ビル2F,35.703261,139.771359,勉強カフェ 秋葉原スタジオ
千代田区,外神田２丁目,-,東京都千代田区外神田2-2-18 東信お茶の水ビル 1F,35.699625,139.767498,GrinSpace
港区,海岸１丁目,-,東京都港区海岸1-2-3 汐留芝離宮ビルディング21階,35.65701,139.7585475,サーブコープ汐留芝離宮ビルディングコワーキングスペース
