指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2021,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI-2020：1332軒　GPCI-2021：1649軒,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
新宿区,新小川町,-,"3-26, Shinogawamachi, Shinjuku-ku, Tokyo, 162-0814, Tokyo-to, Japan",35.705378,139.742668,Flexstay Inn Iidabashi,2.5,59,https://www.hotels.com/ho468276
新宿区,新宿７丁目,-,"7-24-4 Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.698514,139.710504,RoNa Hotel,2.5,6,https://www.hotels.com/ho1702019968
新宿区,高田馬場３丁目,-,"3-18-3 Takadanobaba, Shinjuku-ku, Tokyo, 169-0075, Tokyo, Japan",35.714527,139.698128,ELM Takadanobaba,2.5,51,https://www.hotels.com/ho1710907904
新宿区,大久保１丁目,-,"1-5-7 Okubo, Shinjuku, Tokyo, 169-0072, Tokyo, Japan",35.700484,139.706015,Plaza de Seine,2.5,1,https://www.hotels.com/ho1715588800
新宿区,北新宿２丁目,-,"2-5-13 Kita Shinjuku, Shinjuku, Tokyo, 169-0074, Tokyo, Japan",35.699649,139.689580,Green Corp 202 R,2.5,1,https://www.hotels.com/ho1715588832
新宿区,歌舞伎町２丁目,-,"Kabukicho 2-19-15, Tokyo, 160-0021, Tokyo, Japan",35.698016,139.705002,Capsule Hotel Transit Shinjuku,2.5,72,https://www.hotels.com/ho949178400
新宿区,歌舞伎町２丁目,-,"2-12-2, Kabukicho, Tokyo, 1600021, Tokyo, Japan",35.696038,139.705390,International Hotel Kabukicho,2.5,19,https://www.hotels.com/ho1365956864
新宿区,新宿５丁目,-,"5-8-6 Shinjuku, Tokyo, 160-0022, Tokyo-to, Japan",35.692308,139.708894,Hotel Tateshina,2.5,67,https://www.hotels.com/ho395474
新宿区,市谷柳町,-,"27, Ichigayayanagicho, Tokyo, 162-0061, Tokyo, Japan",35.698547,139.726187,Shinjuku Garden House,2.5,2,https://www.hotels.com/ho1628104704
新宿区,西落合４丁目,-,"3-24-15 Nagasaki, Tokyo, 171-0051, Japan",35.728145,139.678005,Arima HOUSE,2.5,4,https://www.hotels.com/ho1639327904
新宿区,北新宿２丁目,-,"2-5-13 Kitashinjuku, Shinjuku-ku, Tokyo, 169-0074, Tokyo, Japan",35.699642,139.689564,Green Corp 205 T,2.5,1,https://www.hotels.com/ho1715588864
新宿区,西新宿４丁目,-,"4-37-16, Nishi-Shinjuku, Tokyo, 160-0023, Tokyo, Japan",35.685700,139.686000,Nambu Inn Nishi Shinjuku,2.5,6,https://www.hotels.com/ho1167903776
新宿区,百人町１丁目,-,"1-15-33 Hyakunincho, Shinjuku-ku, Tokyo, 169-0073, Tokyo-to, Japan",35.699996,139.698985,Hotel Empire in Shinjuku,2.5,30,https://www.hotels.com/ho403867
新宿区,百人町２丁目,-,"2-chome-11-12 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.702714,139.699060,bmj Hyakunincho,2.5,5,https://www.hotels.com/ho1464868096
新宿区,歌舞伎町２丁目,-,"2-1-11 Kabukicho, Tokyo, 160-0021, Tokyo, Japan",35.695162,139.706604,Hotel BaliAn Resort Shinjuku - Adults Only,2.5,84,https://www.hotels.com/ho567094208
新宿区,百人町２丁目,-,"2-20-24 Hyakunin-cho, Tokyo, 169-0073, Tokyo, Japan",35.701970,139.697940,HOTEL NAKAYAMA,2.5,18,https://www.hotels.com/ho801957280
新宿区,百人町２丁目,-,"2-4-9 Hyakunincho, Shinjuku-ku, Tokyo, 169-0073, Tokyo, Japan",35.702491,139.699858,Galois Hotel Shin-Ōkubo,2.5,79,https://www.hotels.com/ho1304757984
新宿区,弁天町,-,"138 Bentencho, Shinjuku-ku, Tokyo, 162-0851, Tokyo, Japan",35.701562,139.725506,Quattro Waseda 102 G4,2.5,1,https://www.hotels.com/ho1715588576
新宿区,高田馬場４丁目,-,"4-1-1, Takadanobaba, Tokyo, 169-0075, Tokyo, Japan",35.709896,139.702526,U-Hotel Takadanobaba,2.5,9,https://www.hotels.com/ho1628957376
新宿区,新宿５丁目,-,"Shinjuku Road Shinjuku Road Building 201, Tokyo, 160-0022, Tokyo, Japan",35.692434,139.711710,Shinjuku Road Building 201,2.5,1,https://www.hotels.com/ho1715587648
新宿区,新宿５丁目,-,"Shinjuku Road Shinjuku Road Building 301, Tokyo, 160-0022, Tokyo, Japan",35.692434,139.711710,Shinjuku Road Building 301,2.5,1,https://www.hotels.com/ho1715587680
新宿区,歌舞伎町２丁目,-,"2-19-12 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.698041,139.704525,Shinjuku ColorBee House,2.5,1,https://www.hotels.com/ho1578914304
新宿区,河田町,-,"7-7 Kawadacho, Shinjuku-ku, Tokyo, 162-0054, Tokyo, Japan",35.696790,139.718863,Centrally Located Deluxe Furnished.1,2.5,1,https://www.hotels.com/ho1568149760
新宿区,新宿５丁目,-,"Tokyo 5-2-10, Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.692450,139.711698,Shinjuku Road Building 303,2.5,1,https://www.hotels.com/ho1715587712
新宿区,新宿５丁目,-,"Shinjuku Inn 502, Tokyo, 160-0022, Tokyo, Japan",35.691623,139.712104,Shinjuku Inn 502,2.5,1,https://www.hotels.com/ho1715587776
新宿区,箪笥町,-,"Mizuochi Building 101 Tansu 1, Tokyo, 162-0833, Tokyo, Japan",35.701180,139.735774,G&R House 101,2.5,1,https://www.hotels.com/ho1478972768
新宿区,百人町２丁目,-,"2-24-30 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.702840,139.696278,Stay SAKURA Tokyo Shinjuku Hyaku kura,2.5,15,https://www.hotels.com/ho1367743712
新宿区,大久保１丁目,-,"Tokyo Plaza de Seine 202, Tokyo, 169-0072, Tokyo, Japan",35.700487,139.706034,Plaza de Seine 202,2.5,1,https://www.hotels.com/ho1715587872
新宿区,大久保１丁目,-,"1-12-27 Okubo, Tokyo, 169-0072, Japan",35.698940,139.703900,Tokyo House Inn,2.5,24,https://www.hotels.com/ho535873
新宿区,中井１丁目,-,"1-9-9 Nakai, Shinjuku-ku, Tokyo, 161-0035, Tokyo, Japan",35.714364,139.682698,Kyonichi Hotel Shinjuku,2.5,8,https://www.hotels.com/ho1727105216
新宿区,百人町２丁目,-,"2-22-2 Hyakunincho Shinjuku-ku, Tokyo, 1690073, Japan",35.703640,139.697500,bmj Shinjuku Okubo,2.5,8,https://www.hotels.com/ho627108448
新宿区,新宿６丁目,-,"6-27-49 Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.697653,139.709582,Hotel LiVEMAX Shinjuku-East,2.5,82,https://www.hotels.com/ho1288233856
新宿区,歌舞伎町２丁目,-,"2-2-21 Kabukicho, Tokyo, 160-0021, Tokyo, Japan",35.695609,139.706656,Smart Stay Tokyo L236,2.5,1,https://www.hotels.com/ho1489762144
新宿区,上落合３丁目,-,"3-15-1 Kamiochiai, Shinjuku-ku, Tokyo, 1610034, Tokyo, Japan",35.714629,139.684865,Shinjuku Japanese-style two storey house,2.5,1,https://www.hotels.com/ho1578913376
新宿区,愛住町,-,"4-3 Aizumicho, Tokyo, 160-0005, Tokyo, Japan",35.688344,139.719698,Gennoya,2.5,6,https://www.hotels.com/ho1733490400
新宿区,百人町１丁目,-,"1-14-12 Hyakunincho, Tokyo, 169-0051, Tokyo, Japan",35.698831,139.698823,COCO Shinjuku,2.5,1,https://www.hotels.com/ho1642623072
新宿区,百人町１丁目,-,"1-17-15 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.701142,139.698055,Miyako Shinjuku Hotel,2.5,11,https://www.hotels.com/ho1667313984
新宿区,箪笥町,-,"Mizuochi building 102 Tansu 1, Tokyo, 162-0833, Tokyo, Japan",35.701129,139.735742,G&R House 102,2.5,1,https://www.hotels.com/ho1483704960
新宿区,大久保２丁目,-,"2-8-8-103 Okubo, Shinjuku-ku, Tokyo, 169-0072, Tokyo, Japan",35.702685,139.707351,Nestle Tokyo Shinjuku Family House 103,2.5,1,https://www.hotels.com/ho1569393760
新宿区,市谷八幡町,-,"8 Ichigayahachimancho, Tokyo, 1620844, Tokyo, Japan",35.692510,139.734470,First Cabin TKP Ichigaya,2.5,5,https://www.hotels.com/ho976456672
新宿区,歌舞伎町２丁目,-,"2-2-21 Kabukicho, Tokyo, 160-0021, Tokyo, Japan",35.695606,139.706652,Smart Stay Tokyo L333,2.5,1,https://www.hotels.com/ho1489767040
新宿区,歌舞伎町２丁目,-,"2-12-9 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.696307,139.705537,HOTEL ATLAS Shinjuku Kabukicho - Adult Only,2.5,24,https://www.hotels.com/ho625546944
新宿区,西新宿７丁目,-,"Nishi-Shinjuku 7-16-2, Tokyo, 160-0023, Tokyo, Japan",35.695819,139.697225,Hotel Bampky,2.5,13,https://www.hotels.com/ho1181128096
新宿区,百人町１丁目,-,"1-2-3 Hyakunincho, Tokyo, 169-0073, Japan",35.699171,139.701386,Best Hotel,2.5,22,https://www.hotels.com/ho668631
新宿区,歌舞伎町２丁目,-,"2-6-16 Kabuki-cho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.696209,139.706274,Shinjuku East Hotel,2.5,23,https://www.hotels.com/ho1324161632
新宿区,新宿６丁目,-,"6-3-2 Shinjuku, Tokyo, 160-0022, Tokyo-to, Japan",35.693315,139.710467,Tokyo Business Hotel,2.5,183,https://www.hotels.com/ho398451
新宿区,歌舞伎町２丁目,-,"2-9-15 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.695725,139.705482,Kabukicho Shinjuku DP214,2.5,1,https://www.hotels.com/ho1569335584
新宿区,箪笥町,-,"Mizuochi building 201 Tansu 1, Tokyo, 162-0833, Tokyo, Japan",35.701128,139.735741,G&R House 201,2.5,1,https://www.hotels.com/ho1483705664
新宿区,富久町,-,"16-18 Tomihisacho, Tokyo, 162-0067, Tokyo, Japan",35.691652,139.713444,Hotel Shu,2.5,16,https://www.hotels.com/ho1265491360
新宿区,大久保２丁目,-,"2-8-8 Okubo Shinjuku, 101, Tokyo, 169-0072, Tokyo, Japan",35.702682,139.707347,Nestle Tokyo Shinjuku Family House 101,2.5,1,https://www.hotels.com/ho1569385440
新宿区,新宿４丁目,-,"4-4-18, Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.688954,139.704733,Hotel&Co. Sagami,2.5,22,https://www.hotels.com/ho1434944448
新宿区,大久保１丁目,-,"1-chome-10-21 Okubo, Tokyo, 169-0072, Tokyo, Japan",35.700276,139.704430,Guanjing Apartment,2.5,9,https://www.hotels.com/ho1735200832
新宿区,上落合１丁目,-,"1-13-12 Kamiochiai, Tokyo, 161-0034, Tokyo, Japan",35.715199,139.692389,A0 Shinjuku Big House,2.5,1,https://www.hotels.com/ho1618909024
新宿区,百人町２丁目,-,"2-15-10 Hyakunincho, Shinjuku-ku, Tokyo, 169-0073, Japan",35.702811,139.698578,Business Hotel Shin-Okubo Sekitei,2.5,11,https://www.hotels.com/ho620430
新宿区,下落合４丁目,-,"4-2-19 Shimoochiai, Tokyo, 161-0033, Tokyo, Japan",35.716805,139.696981,meet,2.5,8,https://www.hotels.com/ho1553122368
新宿区,荒木町,-,"Arakicho 1-15, Tokyo, 160-0007, Tokyo, Japan",35.688869,139.721845,Wonderful Stay Tokyo Shinjuku,2.5,1,https://www.hotels.com/ho2125801344
新宿区,歌舞伎町２丁目,-,"2-8-2 Kabuki, Tokyo, 160-0021, Tokyo, Japan",35.695130,139.705957,Cozy Place in Shinjuku,2.5,3,https://www.hotels.com/ho1559111072
新宿区,早稲田南町,-,"13-23 Wasedaminamicho, Tokyo, 162-0043, Tokyo, Japan",35.704624,139.723531,Japanese House BY Shinjuku,2.5,2,https://www.hotels.com/ho1456287584
新宿区,歌舞伎町２丁目,-,"2-33-3 Kabukicho, Shinjuku, Tokyo, 160-0021, Tokyo, Japan",35.697097,139.702660,HOTEL LiVEMAX Shinjuku Kabukicho,2.5,137,https://www.hotels.com/ho1329346240
新宿区,歌舞伎町２丁目,-,"2-42-11 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.697935,139.701334,Kabukicho Shinjuku C607,2.5,1,https://www.hotels.com/ho1569334752
新宿区,歌舞伎町２丁目,-,"2-19-17 Kabukicho, Tokyo, 160-0021, Toyko, Japan",35.696845,139.704710,Hotel BaliAn Resort Higashi Shinjyuku - Adult only,2.5,20,https://www.hotels.com/ho725889312
新宿区,新宿７丁目,-,"7-27-4 Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.698239,139.707888,L2 Shinjuku Apartment,2.5,1,https://www.hotels.com/ho1569335200
新宿区,歌舞伎町２丁目,-,"2-2-21 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.695694,139.706535,Best Apartment in Shinjuku,2.5,2,https://www.hotels.com/ho1569334912
新宿区,西新宿３丁目,-,"3-3-11 Nishishinjuku, Shinjuku-ku, Tokyo, 160-0023, Tokyo, Japan",35.685865,139.693038,MIMARU TOKYO SHINJUKU WEST,2.5,75,https://www.hotels.com/ho1341928544
新宿区,百人町２丁目,-,"Hyakunincho 2-6-6, Tokyo, 169-0073, Tokyo, Japan",35.703732,139.700331,SHINJUKU GLOBAL HOTEL,2.5,6,https://www.hotels.com/ho1233932832
新宿区,百人町１丁目,-,"1-10-1 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.699701,139.700009,Female Only Shinjuku North Hotel,2.5,23,https://www.hotels.com/ho1215525760
新宿区,百人町２丁目,-,"2-8-5 Hyakunincho, Tokyo, 169-0073, Tokyo-to, Japan",35.703044,139.699330,Hotel Hanabi,2.5,27,https://www.hotels.com/ho424940
新宿区,大久保１丁目,-,"1-1-38 Okubo, Shinjuku-ku, Tokyo, 169-0072, Tokyo, Japan",35.699265,139.707117,GLOU Higashi Shinjuku,2.5,16,https://www.hotels.com/ho999090112
新宿区,四谷１丁目,-,"1-19, Yotsuya, Shinjuku-ku, Tokyo, 160-0004, Tokyo, Japan",35.686655,139.727821,Oval Tokyo Yotsuya 501,2.5,1,https://www.hotels.com/ho1726815200
新宿区,百人町１丁目,-,"1-8-17 Shinjuku, Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.699272,139.700873,The GLOBAL HOTEL TOKYO,2.5,74,https://www.hotels.com/ho771215552
新宿区,大久保１丁目,-,"1-chome-5-17 Okubo, Tokyo, 169-0072, Tokyo, Japan",35.700504,139.706162,OYO I Go Hotel Shinjuku Okubo,2.5,14,https://www.hotels.com/ho1434331616
新宿区,高田馬場４丁目,-,"4-12-5 Takadanobaba, Tokyo, 169-0075, Tokyo, Japan",35.713067,139.701421,HOTEL LiVEMAX TAKADANOBABA-EKIMAE,2.5,84,https://www.hotels.com/ho1102232704
新宿区,百人町２丁目,-,"2-11-7 Hyakunincho, Tokyo, 169-0073, Tokyo-to, Japan",35.702124,139.698798,Haru Hotel,2.5,14,https://www.hotels.com/ho425414
新宿区,北新宿２丁目,-,"2-16-10 Kitashinjuku, Tokyo, 169-0074, Tokyo, Japan",35.697788,139.689028,Hama Hills Shinjuku,2.5,1,https://www.hotels.com/ho1567015680
新宿区,歌舞伎町２丁目,-,"2-39-9 kabukicho, Tokyo, 160-0021, Tokyo, Japan",35.697017,139.702315,Super Hotel Shinjuku Kabukicho,2.5,1,https://www.hotels.com/ho1144380256
新宿区,歌舞伎町１丁目,-,"1-10-1 Kabukicho, Shinjuku, Tokyo, 160-0021, Tokyo, Japan",35.694606,139.703084,Hotel Yuyukan,2.5,1,https://www.hotels.com/ho1940483104
新宿区,大久保１丁目,-,"1-3-7 Okubo, Tokyo, 169-0072, Tokyo, Japan",35.700106,139.707286,Shinjuku Warm House,2.5,19,https://www.hotels.com/ho2135490592
新宿区,新宿５丁目,-,"5-3-15 Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.693134,139.710868,UNPLAN Shinjuku – Hostel,2,23,https://www.hotels.com/ho1085538432
新宿区,神楽河岸,-,"18F Central Plaza, 1-1 Kaguragashi, Tokyo, 162-0823, Tokyo, Japan",35.700718,139.743478,Tokyo Central Youth Hostel,2,158,https://www.hotels.com/ho434415
新宿区,歌舞伎町１丁目,-,"27-5 1-Chome Kabukicho, Tokyo, 160-0021, Tokyo, Japan",35.695474,139.700608,BOOK AND BED TOKYO SHINJUKU - Hostel,2,55,https://www.hotels.com/ho727370208
新宿区,百人町１丁目,-,"1-4-15 Hyakunincho, Shinjuku-ku, Tokyo, 169-0073, Tokyo-to, Japan",35.701322,139.701770,nine hours Shinjuku-North,2,206,https://www.hotels.com/ho658712
新宿区,高田馬場３丁目,-,"Takadanobaba 3-1-4, Tokyo, 169-0075, Japan",35.714256,139.703619,Anime Hostel Astro Station,2,13,https://www.hotels.com/ho668942
新宿区,百人町１丁目,-,"1-1-22 Hyakunin-cho Shinjuku, Tokyo, 169-0073, Tokyo-to, Japan",35.699132,139.702135,OYO Hikari House,2,17,https://www.hotels.com/ho480731
新宿区,新宿５丁目,-,"5-12-2, Shinjuku-ku, Tokyo, 160-0022, Tokyo-to, Japan",35.693480,139.707751,IMANO TOKYO HOSTEL,2,22,https://www.hotels.com/ho546901
新宿区,大久保１丁目,-,"1-15-11 Okubo, Shinjuku-ku, Tokyo, 169-0072, Tokyo, Japan",35.700774,139.703129,Hyu House - Hostel,2,7,https://www.hotels.com/ho670023
新宿区,新宿３丁目,-,"4-2-10 Shinjuku, Tokyo, 160-0022, Tokyo-to, Japan",35.689479,139.702773,Capsule Hotel Anshin Oyado Premier Tokyo Shinjuku Station,2,256,https://www.hotels.com/ho481846
新宿区,荒木町,-,"12-4 Arakicho, Shinjuku-ku, Tokyo, 1600007, Tokyo, Japan",35.689694,139.722895,Tadaima Japan Shinjuku Ryokan,2,12,https://www.hotels.com/ho684577760
新宿区,百人町１丁目,-,"Hyakunin-cho 1 Chome-16-22, Tokyo, 169-0073, Tokyo, Japan",35.700596,139.698485,YOKO House - Hostel,2,13,https://www.hotels.com/ho711275392
新宿区,歌舞伎町１丁目,-,"1-15-5 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.694221,139.701707,Booth Net Cafe & Capsule,1.5,70,https://www.hotels.com/ho606372
新宿区,百人町１丁目,-,"1-4-15 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.701226,139.701270,Rembrandt Cabin Shinjuku Shin-Okubo,1.5,206,https://www.hotels.com/ho2153991552
新宿区,片町,-,"5-3 Katamachi, Tokyo, 160-0001, Tokyo, Japan",35.692418,139.724399,Ace Inn Shinjuku,1,112,https://www.hotels.com/ho738315424
新宿区,天神町,-,"23-1 Tenjin-cho, Tokyo, 1620808, Japan",35.704931,139.731366,UNPLAN Kagurazaka - Hostel,1.5,7,https://www.hotels.com/ho581157
新宿区,歌舞伎町１丁目,-,"2-40-1 Kabukicho, Tokyo, 160-0021, Tokyo-to, Japan",35.694785,139.703247,Capsule Hotel Shinjuku 510,1.5,310,https://www.hotels.com/ho425866
新宿区,左門町,-,"2-5 Samoncho, Shinjuku-ku, Tokyo, 160-0017, Tokyo-to, Japan",35.687360,139.720433,bnb+ SHINJYUKU Yotsuya Ikebana Okina - Hostel,1,20,https://www.hotels.com/ho656490752
新宿区,百人町１丁目,-,"1-23-21, Hyakunincho, Shinjuku-ku, Tokyo, Tokyo, Japan",35.699673,139.697739,bnb+ Shinjuku Castle - Hostel,1,24,https://www.hotels.com/ho653230400
新宿区,中井１丁目,-,"1-2-4 Nakai, Shinjuku-ku, Tokyo, 161-0035, Tokyo, Japan",35.715309,139.686488,Shinjuku Sky Capsule,1,60,https://www.hotels.com/ho801957184
新宿区,四谷４丁目,-,"4-27-15 Yotsuya, Tokyo, 160-0004, Tokyo, Japan",35.688799,139.715096,Shinjuku Miyabi Residence - Hostel,1,3,https://www.hotels.com/ho1456421984
新宿区,百人町１丁目,-,"1-23-14 Hyakunincho, Shinjuku-ku, Tokyo, 169-0073, Tokyo, Japan",35.700106,139.697351,HOLIDAY VIEW INN - Hostel,1,14,https://www.hotels.com/ho639609888
新宿区,大久保１丁目,-,"1-7-26 Okubo, Tokyo, 169-0072, Japan",35.700114,139.705467,Sophiearth Apartment,1,20,https://www.hotels.com/ho535660
新宿区,歌舞伎町２丁目,-,"Kabuki-cho 2-31-3, Shinjuku-ku, Tokyo, 169-0020, Japan",35.697523,139.703931,G'inns guest house - Hostel,1,9,https://www.hotels.com/ho623924384
新宿区,百人町１丁目,-,"1-9-5 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.698656,139.699774,"Yamate Rest House - Hostel, Caters to Men",1,14,https://www.hotels.com/ho1174426080
新宿区,歌舞伎町２丁目,-,"2-chome-2-21-620 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Tokyo, Japan",35.695592,139.706501,"Kawaii House - Hostel, Caters to Women",1,4,https://www.hotels.com/ho1504461312
新宿区,新宿５丁目,-,"5-18- Shinjuku, Tokyo, 160-0022, Tokyo, Japan",35.694340,139.706136,Shinjuku Luxurious Apartment,0,2,https://www.hotels.com/ho1424659520
新宿区,歌舞伎町２丁目,-,"2-11-1, Kabukicho, Tokyo, 1600021, Tokyo, Japan",35.696000,139.705000,HOTEL STELLATE - Adults Only,0,20,https://www.hotels.com/ho1154253920
新宿区,北新宿１丁目,-,"1-9-10 Kitashinjuku, Tokyo, 169-0074, Tokyo, Japan",35.700770,139.694515,Granville,0,1,https://www.hotels.com/ho1922773216
新宿区,北新宿２丁目,-,"2-chome-5-12 Kitashinjuku, Tokyo, 169-0074, Tokyo, Japan",35.699565,139.689576,Excel Hashidate 203,0,1,https://www.hotels.com/ho2104161792
新宿区,大久保１丁目,-,"Okubo1-7-26, Tokyo, 169-0072, Tokyo, Japan",35.700172,139.705235,sophiearth private rooms,0,20,https://www.hotels.com/ho1570507808
新宿区,山吹町,-,"ZA Kagurazaka, 6-3 Yamabukicho, Tokyo, 162-0801, Tokyo, Japan",35.706548,139.731269,Classy House Shinjuku,0,3,https://www.hotels.com/ho1620118976
新宿区,百人町２丁目,-,"2-chome-3-15 Hyakunincho, Tokyo, 169-0073, Tokyo, Japan",35.703081,139.700835,Urban City Hyakunincho,0,1,https://www.hotels.com/ho2231783072
新宿区,北新宿２丁目,-,"2-chome-5-12 Kitashinjuku, Tokyo, 169-0074, Tokyo, Japan",35.699565,139.689576,Excel Hashidate 101,0,1,https://www.hotels.com/ho2104151232
新宿区,北新宿２丁目,-,"2-chome-5-12 Kitashinjuku, Tokyo, 169-0074, Tokyo, Japan",35.699565,139.689576,Excel Hashidate 103,0,1,https://www.hotels.com/ho2104158080
新宿区,新宿７丁目,-,"7-27-15, Shinjuku, Tokyo, 160-0022, Tokyo Prefecture, Japan",35.699497,139.708040,Domo Hotel,3,1,https://www.hotels.com/ho1845964096
新宿区,新宿３丁目,-,"3-34-7 Shinjuku, Tokyo, 1600022, Tokyo (prefecture), Japan",35.690400,139.702440,Central Hotel Tokyo,3,1,https://www.hotels.com/ho425824512
新宿区,百人町３丁目,-,"3-22-15 Hyakunin-cho, Shinjuku-ku, Tokyo, 169-0073, Tokyo (prefecture), Japan",35.704644,139.697544,Shinjuku Sun Park Hotel,3,1,https://www.hotels.com/ho1180520064
新宿区,四谷４丁目,-,"4-25 Yotsuya, Shinjuku-ku, Tokyo, 160-0004, Tokyo (prefecture), Japan",35.688875,139.715434,Residence Hotel Will Shinjuku,3,1,https://www.hotels.com/ho2027729280
新宿区,西新宿３丁目,-,"3-5-13 NISHI SHINJUKU,SHINJUKU-KU, Tokyo, 160-0023, Tokyo Prefecture, Japan",35.686284,139.692170,Sun Members Tokyo Shinjuku,3,178,https://www.hotels.com/ho366789
新宿区,歌舞伎町２丁目,-,"2-29-11 Kabuki-cho, Shinjuku-ku,, Tokyo, 160-0021, Tokyo (prefecture), Japan",35.696796,139.703580,Government-resistered Hotel Shirakawago,3,1,https://www.hotels.com/ho704090464
新宿区,歌舞伎町２丁目,-,"2 6 16 Kabuki Cho Shinjuku Ku, Tokyo, 160-0021, Tokyo Prefecture, Japan",35.696209,139.706274,Shinjuku East Hotel,3,1,https://www.hotels.com/ho2052296416
新宿区,片町,-,"6-8, Katamachi,Shinjuku-ku, Tokyo, 160-0001, Tokyo Prefecture, Japan",35.692700,139.725000,Hotel Bougainvillea Akebonobashi,3,51,https://www.hotels.com/ho313838560
新宿区,新宿２丁目,-,"2-12-12 SHINJUKU, Tokyo, 160-0022, Tokyo Prefecture, Japan",35.690770,139.707800,City Hotel Lonestar Shinjuku,3,50,https://www.hotels.com/ho351787
新宿区,新宿３丁目,-,"3-34-7 SHINJUKU, SHINJUKU-KU, Tokyo, 160-0022, Tokyo Prefecture, Japan",35.690383,139.702418,Central Hotel Tokyo,2.5,129,https://www.hotels.com/ho526775456
新宿区,新宿１丁目,-,"1-36-5 Shinjuku, Shinjuku-ku, Tokyo, 160-0022, Tokyo (prefecture), Japan",35.690582,139.710227,Shinjuku Hotel Park INN,2.5,1,https://www.hotels.com/ho1178449312
新宿区,新宿４丁目,-,"4-4-21 Shinjuku, Shinjuku-ku, Tokyo, 160-0022, Tokyo (prefecture), Japan",35.689420,139.704678,Shinjuku Business Hotel,2,1,https://www.hotels.com/ho2032849920
新宿区,百人町２丁目,-,"2-23-48 Hyakunin-cho, Shinjuku-ku, Tokyo, 169-0073, Tokyo (prefecture), Japan",35.702028,139.696891,City Hotel Koryukaku - Shinjuku,2,1,https://www.hotels.com/ho1173176768
新宿区,新宿５丁目,-,"5-11-16 Shinjuku, Shinjuku-ku, Tokyo, Tokyo, Tokyo Prefecture, Japan",35.693343,139.707330,Via Inn Shinjuku,1.5,112,https://www.hotels.com/ho537106
新宿区,大久保１丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.699949,139.705956,1F Dining Suite This Room is Over 80 and is til / Shinjuku-ku Tokyo,0,1,https://www.hotels.com/ho2066602848
新宿区,四谷２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.687708,139.725111,H2O Stay M302shinjuku4min8ppl - M302 / Shinjuku-ku Tokyo,0,1,https://www.hotels.com/ho1355927552
新宿区,歌舞伎町２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.697415,139.704960,[c2] Shinjuku Sta./ Shibuya Ikebukuro in 10min /,0,1,https://www.hotels.com/ho1448900288
新宿区,荒木町,-,"Tokyo, Tokyo Prefecture, Japan",35.690560,139.722474,Cozy Relax Studio New Unit - Fare Yotsuya 102 / Shinjuku-ku Tokyo,0,1,https://www.hotels.com/ho1971271072
新宿区,新宿７丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.698136,139.709493,Shinjuku Excellent Location 2-min Walk to Station Cozy Apartment High Speed Wifi,0,1,https://www.hotels.com/ho1462728640
新宿区,歌舞伎町２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.695011,139.706254,Great Location You can Stay in the Center of Toky - Great Location Stay in the Center of Tokyo Wifi Narita International Airport Haneda International Airport About 60 Minutes / Shinjuku-ku Tokyo,0,1,https://www.hotels.com/ho1659634592
新宿区,新宿６丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.694317,139.710934,"Good Location, 1 Minute Walk to Kabukicho!",0,1,https://www.hotels.com/ho1213155648
新宿区,戸山２丁目,-,"Tokyo, Tokyo Prefecture, Japan",35.701609,139.709474,#103 Comfy Guest Room in Shinjuku / 3min Station,0,1,https://www.hotels.com/ho1652834464
新宿区,富久町,-,"Tokyo, Tokyo Prefecture, Japan",35.695530,139.712891,#102 Comfy Guest Room in Shinjuku / 3min Station,0,1,https://www.hotels.com/ho1471542688
